accelx,accely,accelz,gyrox,gyroy,gyroz,time
-0.00177002,-0.00335693,1.02191,0.30426,0.15213,0.15213,6.63639e+06
-0.00152588,-0.00408936,1.01526,-0,-0,0.15213,6.63639e+06
-0.00311279,-0.00817871,1.02142,0.15213,0.15213,-0.15213,6.63639e+06
-0.00311279,-0.00817871,1.02142,0.15213,0.15213,-0.15213,6.63639e+06
0.0022583,-0.00396729,1.01855,0.30426,-0,-0,6.63639e+06
-0.0020752,-0.00738525,1.02313,-0,-0.45639,-0,6.63639e+06
-0.0020752,-0.00738525,1.02313,-0,-0.45639,-0,6.63639e+06
-0.00341797,-0.00549316,1.0199,-0,-0.15213,0.15213,6.63639e+06
-0.00390625,-0.0020752,1.01727,-0,-0.15213,-0,6.63639e+06
-0.00390625,-0.0020752,1.01727,-0,-0.15213,-0,6.63639e+06
-0.00396729,-0.00476074,1.02222,0.15213,0.30426,-0,6.63639e+06
-0.00366211,-0.00537109,1.02124,-0,-0.15213,0.15213,6.63639e+06
-0.00366211,-0.00537109,1.02124,-0,-0.15213,0.15213,6.63639e+06
-0.00305176,-0.00384521,1.0199,0.15213,0.30426,-0,6.63639e+06
-0.0022583,-0.00579834,1.02008,-0.15213,-0,0.30426,6.63639e+06
-0.0022583,-0.00579834,1.02008,-0.15213,-0,0.30426,6.63639e+06
-0.00238037,-0.00299072,1.02557,0.30426,0.15213,0.15213,6.63639e+06
-0.00537109,-0.00512695,1.01532,-0.15213,-0.15213,0.15213,6.63639e+06
-0.00537109,-0.00512695,1.01532,-0.15213,-0.15213,0.15213,6.63639e+06
-0.00286865,-0.00506592,1.0238,0.15213,0.15213,0.15213,6.63639e+06
-0.00494385,-0.00811768,1.01813,-0,-0.15213,0.30426,6.63639e+06
-0.00494385,-0.00811768,1.01813,-0,-0.15213,0.30426,6.63639e+06
-0.00634766,-0.00592041,1.0177,0.15213,0.45639,0.15213,6.63639e+06
-0.00262451,-0.0045166,1.02606,-0,-0,0.30426,6.63639e+06
-0.00262451,-0.0045166,1.02606,-0,-0,0.30426,6.63639e+06
0.000671387,-0.00439453,1.02393,-0,-0.15213,-0.45639,6.63639e+06
-0.00354004,-0.00488281,1.0163,-0.30426,-0,0.15213,6.63639e+06
-0.00354004,-0.00488281,1.0163,-0.30426,-0,0.15213,6.63639e+06
-0.000732422,-0.00421143,1.01978,0.15213,0.15213,0.15213,6.63639e+06
-0.000488281,-0.00646973,1.0238,0.15213,0.15213,0.15213,6.63639e+06
-0.000488281,-0.00646973,1.0238,0.15213,0.15213,0.15213,6.63639e+06
-0.00152588,-0.00396729,1.02441,0.15213,0.30426,-0.15213,6.63639e+06
-0.00115967,-0.0055542,1.02161,-0,0.45639,0.15213,6.63639e+06
-0.00115967,-0.0055542,1.02161,-0,0.45639,0.15213,6.63639e+06
-0.00439453,-0.00323486,1.01526,-0,0.15213,0.15213,6.63639e+06
-0.00134277,-0.00750732,1.01953,-0,-0,-0,6.63639e+06
-0.00134277,-0.00750732,1.01953,-0,-0,-0,6.63639e+06
-0.0045166,-0.00653076,1.02295,-0,-0,0.15213,6.63639e+06
0.000305176,-0.00506592,1.01691,0.30426,0.15213,-0,6.63639e+06
0.000305176,-0.00506592,1.01691,0.30426,0.15213,-0,6.63639e+06
-0.00189209,-0.00372314,1.0152,-0.30426,-0.15213,-0,6.63639e+06
0.000915527,-0.00445557,1.01965,-0,-0.15213,0.15213,6.63639e+06
0.000915527,-0.00445557,1.01965,-0,-0.15213,0.15213,6.63639e+06
-0.0022583,-0.00476074,1.02325,0.15213,-0,-0.15213,6.63639e+06
-0.00415039,-0.00476074,1.01575,-0.15213,-0.15213,0.15213,6.63639e+06
-0.00415039,-0.00476074,1.01575,-0.15213,-0.15213,0.15213,6.63639e+06
-0.000366211,-0.00482178,1.01825,-0,-0,0.15213,6.63639e+06
-0.00482178,-0.00524902,1.01959,-0,-0.15213,-0.15213,6.63639e+06
-0.00482178,-0.00524902,1.01959,-0,-0.15213,-0.15213,6.63639e+06
-0.000915527,-0.00775146,1.0235,-0.15213,-0,0.15213,6.63639e+06
-0.00170898,-0.00512695,1.02051,-0,-0.15213,0.15213,6.63639e+06
-0.00170898,-0.00512695,1.02051,-0,-0.15213,0.15213,6.63639e+06
-0.00195312,-0.00518799,1.02411,-0,-0,0.15213,6.63639e+06
-0.00170898,-0.0055542,1.02362,0.608521,0.15213,0.45639,6.63639e+06
-0.00170898,-0.0055542,1.02362,0.608521,0.15213,0.45639,6.63639e+06
0.000671387,-0.00518799,1.02161,-0,0.15213,0.30426,6.63639e+06
-0.000610352,-0.0057373,1.02637,-0,-0,0.15213,6.63639e+06
-0.000610352,-0.0057373,1.02637,-0,-0,0.15213,6.63639e+06
-0.00195312,-0.00762939,1.02509,0.15213,0.15213,-0,6.63639e+06
-0.00140381,-0.00756836,1.02264,-0,-0.15213,0.15213,6.63639e+06
-0.00140381,-0.00756836,1.02264,-0,-0.15213,0.15213,6.63639e+06
-0.00109863,-0.00561523,1.02222,0.15213,0.30426,0.30426,6.63639e+06
-0.0055542,-0.00738525,1.02344,0.15213,0.15213,-0.15213,6.63639e+06
-0.0055542,-0.00738525,1.02344,0.15213,0.15213,-0.15213,6.63639e+06
-0.00354004,-0.00701904,1.02283,-0,-0,-0,6.63639e+06
-0.000610352,-0.00598145,1.02484,-0,0.15213,0.15213,6.63639e+06
-0.000610352,-0.00598145,1.02484,-0,0.15213,0.15213,6.63639e+06
-0.00140381,-0.00524902,1.02283,-0,0.15213,-0,6.63639e+06
-0.00366211,-0.00549316,1.02032,-0,-0.15213,0.30426,6.63639e+06
-0.00366211,-0.00549316,1.02032,-0,-0.15213,0.30426,6.63639e+06
-0.00152588,-0.003479,1.02136,0.15213,0.30426,0.15213,6.63639e+06
0.00189209,-0.0043335,1.02283,0.15213,0.30426,0.15213,6.63639e+06
0.00189209,-0.0043335,1.02283,0.15213,0.30426,0.15213,6.63639e+06
-0.00183105,-0.00610352,1.02509,-0,-0,0.15213,6.63639e+06
-0.000244141,-0.00592041,1.02301,-0,-0,-0,6.63639e+06
-0.000244141,-0.00592041,1.02301,-0,-0,-0,6.63639e+06
-0.0010376,-0.00457764,1.02148,0.30426,0.30426,-0,6.63639e+06
-0.00219727,-0.00421143,1.02759,0.15213,0.30426,0.15213,6.63639e+06
-0.00219727,-0.00421143,1.02759,0.15213,0.30426,0.15213,6.63639e+06
-0.00469971,-0.00585938,1.02222,0.15213,0.30426,-0.15213,6.63639e+06
-0.00335693,-0.00463867,1.0174,0.15213,-0,-0,6.63639e+06
-0.00335693,-0.00463867,1.0174,0.15213,-0,-0,6.63639e+06
-0.000732422,-0.00494385,1.02087,0.15213,0.15213,-0,6.63639e+06
-0.00335693,-0.00396729,1.02197,-0.15213,-0.30426,-0,6.63639e+06
-0.00335693,-0.00396729,1.02197,-0.15213,-0.30426,-0,6.63639e+06
-0.00341797,-0.00512695,1.02228,0.30426,0.30426,0.15213,6.63639e+06
-0.000610352,-0.00457764,1.0199,0.15213,0.15213,0.15213,6.63639e+06
-0.000610352,-0.00457764,1.0199,0.15213,0.15213,0.15213,6.63639e+06
-0.00341797,-0.00421143,1.01825,0.15213,0.30426,0.15213,6.63639e+06
-0.00268555,-0.00488281,1.02197,0.15213,0.15213,-0,6.63639e+06
-0.00268555,-0.00488281,1.02197,0.15213,0.15213,-0,6.63639e+06
-0.00366211,-0.00775146,1.02271,-0,-0.15213,0.15213,6.63639e+06
-0.00402832,-0.00616455,1.03149,0.15213,0.15213,0.30426,6.63639e+06
-0.00402832,-0.00616455,1.03149,0.15213,0.15213,0.30426,6.63639e+06
-0.00164795,-0.00756836,1.02075,0.15213,0.15213,0.15213,6.63639e+06
-0.00115967,-0.00585938,1.01843,-0.30426,-0.15213,-0,6.63639e+06
-0.00115967,-0.00585938,1.01843,-0.30426,-0.15213,-0,6.63639e+06
-0.000366211,-0.00109863,1.02435,0.15213,0.15213,0.15213,6.63639e+06
-0.00146484,-0.00732422,1.01843,-0.15213,-0.30426,-0.15213,6.63639e+06
-0.00146484,-0.00732422,1.01843,-0.15213,-0.30426,-0.15213,6.63639e+06
-0.00427246,-0.0043335,1.01703,-0,-0.15213,0.15213,6.63639e+06
0.000427246,-0.00646973,1.02014,0.15213,0.30426,0.30426,6.63639e+06
0.000427246,-0.00646973,1.02014,0.15213,0.30426,0.30426,6.63639e+06
-0.00152588,-0.00427246,1.02002,0.15213,0.30426,0.15213,6.63639e+06
0.000549316,-0.00756836,1.02441,-0.15213,-0.15213,0.15213,6.63639e+06
0.000549316,-0.00756836,1.02441,-0.15213,-0.15213,0.15213,6.63639e+06
0.00012207,-0.00592041,1.026,0.30426,0.15213,0.15213,6.63639e+06
-0.00262451,-0.00811768,1.02179,-0.15213,-0,0.30426,6.63639e+06
-0.00262451,-0.00811768,1.02179,-0.15213,-0,0.30426,6.63639e+06
-0.00213623,-0.00585938,1.02191,-0,-0.15213,-0.15213,6.63639e+06
-0.00311279,-0.00427246,1.0202,-0.30426,0.30426,-0.15213,6.63639e+06
-0.00311279,-0.00427246,1.0202,-0.30426,0.30426,-0.15213,6.63639e+06
-0.00231934,-0.00567627,1.01971,-0,-0,0.15213,6.63639e+06
-0.00268555,-0.00311279,1.01959,-0.15213,-0.15213,-0,6.63639e+06
-0.00268555,-0.00311279,1.01959,-0.15213,-0.15213,-0,6.63639e+06
-0.00311279,-0.00445557,1.01904,-0,-0,0.30426,6.63639e+06
-0.00427246,-0.00427246,1.01941,-0,-0,0.30426,6.63639e+06
-0.00427246,-0.00427246,1.01941,-0,-0,0.30426,6.63639e+06
-0.00506592,-0.00634766,1.02002,0.15213,-0,-0.15213,6.63639e+06
-0.000732422,-0.00622559,1.01959,-0,-0,0.15213,6.63639e+06
-0.000732422,-0.00622559,1.01959,-0,-0,0.15213,6.63639e+06
-0.00170898,-0.00708008,1.02039,0.15213,0.30426,-0,6.63639e+06
-0.00384521,-0.00543213,1.01971,0.45639,0.15213,0.15213,6.63639e+06
-0.00384521,-0.00543213,1.01971,0.45639,0.15213,0.15213,6.63639e+06
0.000305176,-0.00610352,1.01965,-0,-0.15213,0.30426,6.63639e+06
-0.00323486,-0.00549316,1.01733,-0.15213,-0.45639,-0,6.63639e+06
-0.00323486,-0.00549316,1.01733,-0.15213,-0.45639,-0,6.63639e+06
-0.00262451,-0.0067749,1.02112,-0,-0,0.15213,6.63639e+06
-0.00213623,-0.00756836,1.02209,0.15213,0.15213,0.30426,6.63639e+06
-0.00213623,-0.00756836,1.02209,0.15213,0.15213,0.30426,6.63639e+06
-0.0055542,-0.0043335,1.0213,-0.15213,-0.45639,-0,6.63639e+06
-0.00280762,-0.00567627,1.0235,0.30426,0.30426,-0,6.63639e+06
-0.00280762,-0.00567627,1.0235,0.30426,0.30426,-0,6.63639e+06
-0.00134277,-0.00305176,1.02094,-0.15213,-0,-0.15213,6.63639e+06
-0.00402832,-0.00567627,1.01538,0.30426,0.15213,-0,6.63639e+06
-0.00402832,-0.00567627,1.01538,0.30426,0.15213,-0,6.63639e+06
-0.00109863,-0.00445557,1.01807,0.15213,0.15213,0.45639,6.63639e+06
-0.000671387,-0.0045166,1.02515,-0,-0.15213,0.15213,6.63639e+06
-0.00378418,-0.00628662,1.01685,-0,-0.30426,-0,6.63639e+06
-0.00390625,-0.00823975,1.01758,-0.30426,-0,0.45639,6.63639e+06
-0.00390625,-0.00823975,1.01758,-0.30426,-0,0.45639,6.63639e+06
0.000976562,-0.0065918,1.01984,0.15213,-0.15213,-0,6.63639e+06
0.000976562,-0.00579834,1.01996,0.15213,0.45639,0.30426,6.63639e+06
0.000976562,-0.00579834,1.01996,0.15213,0.45639,0.30426,6.63639e+06
-0.00201416,-0.00408936,1.02728,-0,-0.15213,-0,6.63639e+06
-0.00292969,-0.0020752,1.01978,-0,-0.15213,0.15213,6.63639e+06
-6.10352e-05,-0.0032959,1.02069,0.30426,0.608521,-0.15213,6.63639e+06
-6.10352e-05,-0.0032959,1.02069,0.30426,0.608521,-0.15213,6.63639e+06
-0.0012207,-0.00854492,1.02148,0.30426,0.30426,-0,6.63639e+06
-0.0012207,-0.00854492,1.02148,0.30426,0.30426,-0,6.63639e+06
-0.00360107,-0.00811768,1.0213,-0,-0.15213,0.30426,6.63639e+06
-0.00524902,-0.00628662,1.01984,-0,0.30426,0.15213,6.63639e+06
-0.00244141,-0.00732422,1.0191,0.15213,0.15213,0.30426,6.63639e+06
-0.00244141,-0.00732422,1.0191,0.15213,0.15213,0.30426,6.63639e+06
-0.0020752,-0.00543213,1.02081,0.15213,0.15213,0.15213,6.63639e+06
-0.0020752,-0.00543213,1.02081,0.15213,0.15213,0.15213,6.63639e+06
0.000793457,-0.00732422,1.02344,-0,-0,-0,6.63639e+06
0.000305176,-0.00427246,1.02319,-0,-0,0.30426,6.63639e+06
0.000793457,-0.00463867,1.02167,-0,-0,0.15213,6.63639e+06
0.000793457,-0.00463867,1.02167,-0,-0,0.15213,6.63639e+06
-0.0045166,-0.00115967,1.01813,-0.15213,-0.15213,-0,6.63639e+06
-0.0045166,-0.00115967,1.01813,-0.15213,-0.15213,-0,6.63639e+06
-0.00683594,-0.00280762,1.01971,0.30426,-0,0.15213,6.63639e+06
-0.00604248,-0.00390625,1.02045,-0.15213,-0,-0,6.63639e+06
-0.00604248,-0.00390625,1.02045,-0.15213,-0,-0,6.63639e+06
-0.00335693,-0.0057373,1.02063,0.15213,0.15213,0.15213,6.63639e+06
-0.00262451,-0.0055542,1.02094,0.15213,0.45639,0.15213,6.63639e+06
-0.00262451,-0.0055542,1.02094,0.15213,0.45639,0.15213,6.63639e+06
-0.003479,-0.00915527,1.02502,-0.15213,-0.15213,-0.15213,6.63639e+06
-0.00262451,-0.00585938,1.01965,-0.15213,-0,-0,6.63639e+06
-0.003479,-0.00457764,1.0238,0.15213,0.30426,0.30426,6.63639e+06
-0.003479,-0.00457764,1.0238,0.15213,0.30426,0.30426,6.63639e+06
-0.00262451,-0.00299072,1.02069,0.30426,0.15213,0.608521,6.63639e+06
-0.00262451,-0.00299072,1.02069,0.30426,0.15213,0.608521,6.63639e+06
-0.00488281,-0.00262451,1.02466,0.15213,0.15213,0.15213,6.63639e+06
-0.00378418,-0.00244141,1.02393,-0.15213,-0,0.15213,6.63639e+06
-0.00378418,-0.00244141,1.02393,-0.15213,-0,0.15213,6.63639e+06
-0.00476074,-0.0043335,1.02271,-0,-0.15213,-0,6.63639e+06
-0.00500488,-0.00305176,1.02557,0.15213,0.15213,0.15213,6.63639e+06
-0.00500488,-0.00305176,1.02557,0.15213,0.15213,0.15213,6.63639e+06
-0.000183105,-0.00415039,1.02039,-0,-0,-0.15213,6.63639e+06
0.000854492,-0.00750732,1.02185,-0.15213,-0.45639,-0.15213,6.63639e+06
0.000854492,-0.00750732,1.02185,-0.15213,-0.45639,-0.15213,6.63639e+06
-0.00354004,-0.0100098,1.02209,-0,-0,0.15213,6.63639e+06
-0.000305176,-0.00634766,1.02002,-0,-0,0.15213,6.63639e+06
-0.00268555,-0.00549316,1.02026,-0,-0,0.15213,6.63639e+06
-0.00268555,-0.00549316,1.02026,-0,-0,0.15213,6.63639e+06
-0.00292969,-0.00372314,1.02588,0.15213,0.15213,0.30426,6.63639e+06
-0.00292969,-0.00372314,1.02588,0.15213,0.15213,0.30426,6.63639e+06
-0.00488281,-0.00439453,1.01349,-0.30426,-0,-0.15213,6.63639e+06
-0.00390625,-0.00195312,1.02368,-0,-0,0.15213,6.63639e+06
0.00109863,-0.00537109,1.01978,0.15213,0.15213,0.15213,6.63639e+06
0.00109863,-0.00537109,1.01978,0.15213,0.15213,0.15213,6.63639e+06
-0.000915527,-0.00427246,1.0224,0.15213,0.30426,0.15213,6.63639e+06
-0.000915527,-0.00427246,1.0224,0.15213,0.30426,0.15213,6.63639e+06
-0.000854492,-0.00689697,1.02185,0.15213,0.45639,-0,6.63639e+06
-0.00183105,-0.0020752,1.0213,0.15213,0.15213,-0,6.63639e+06
-0.00280762,-0.00305176,1.01587,0.15213,0.15213,-0,6.63639e+06
-0.00280762,-0.00305176,1.01587,0.15213,0.15213,-0,6.63639e+06
-0.00384521,-0.00360107,1.02191,0.15213,0.15213,0.15213,6.63639e+06
-0.00384521,-0.00360107,1.02191,0.15213,0.15213,0.15213,6.63639e+06
-0.00286865,-0.00585938,1.02301,-0,-0.15213,0.15213,6.63639e+06
-0.00384521,-0.00280762,1.0188,0.15213,0.15213,-0.15213,6.63639e+06
-0.00384521,-0.00280762,1.0188,0.15213,0.15213,-0.15213,6.63639e+06
-0.0032959,-0.00115967,1.01996,0.15213,0.15213,0.15213,6.63639e+06
-0.00238037,-0.00567627,1.02081,0.15213,0.30426,0.45639,6.63639e+06
-0.00238037,-0.00567627,1.02081,0.15213,0.30426,0.45639,6.63639e+06
-0.00201416,-0.00622559,1.02478,0.15213,-0,0.30426,6.63639e+06
-0.00476074,-0.00457764,1.01746,0.15213,0.15213,0.30426,6.63639e+06
-0.00476074,-0.00457764,1.01746,0.15213,0.15213,0.30426,6.63639e+06
-0.00286865,-0.00537109,1.02423,0.15213,0.30426,0.30426,6.63639e+06
-0.00158691,-0.00500488,1.02039,0.15213,0.15213,0.608521,6.63639e+06
-0.00158691,-0.00500488,1.02039,0.15213,0.15213,0.608521,6.63639e+06
-0.00213623,-0.00360107,1.02094,-0,0.15213,-0,6.63639e+06
-0.000732422,-0.00610352,1.01306,0.15213,0.15213,0.15213,6.63639e+06
-0.000732422,-0.00610352,1.01306,0.15213,0.15213,0.15213,6.63639e+06
-0.003479,-0.00683594,1.01965,0.15213,0.15213,0.30426,6.63639e+06
-0.003479,-0.00390625,1.02069,-0,-0.30426,0.608521,6.63639e+06
-0.003479,-0.00390625,1.02069,-0,-0.30426,0.608521,6.63639e+06
-0.00256348,-0.00604248,1.01929,0.30426,0.15213,0.15213,6.63639e+06
-0.00427246,-0.003479,1.02191,0.30426,0.15213,-0,6.63639e+06
-0.00427246,-0.003479,1.02191,0.30426,0.15213,-0,6.63639e+06
-0.00378418,-0.00439453,1.01373,0.30426,0.15213,0.30426,6.63639e+06
-0.00384521,-0.00366211,1.02039,-0,-0,0.15213,6.63639e+06
-0.00384521,-0.00366211,1.02039,-0,-0,0.15213,6.63639e+06
-0.00256348,-0.00604248,1.01782,-0,-0,0.30426,6.63639e+06
-0.00494385,-0.00231934,1.02338,0.15213,0.15213,-0.15213,6.63639e+06
-0.00494385,-0.00231934,1.02338,0.15213,0.15213,-0.15213,6.63639e+06
-0.00323486,-0.00567627,1.02472,0.30426,0.30426,-0.15213,6.63639e+06
-0.000732422,-0.00689697,1.02405,0.15213,0.15213,0.15213,6.63639e+06
-0.000732422,-0.00689697,1.02405,0.15213,0.15213,0.15213,6.63639e+06
-0.000366211,-0.00622559,1.0174,-0,-0,0.15213,6.63639e+06
-0.00494385,-0.00457764,1.0213,-0,-0,0.15213,6.63639e+06
-0.00494385,-0.00457764,1.0213,-0,-0,0.15213,6.63639e+06
-0.00488281,-0.0088501,1.01691,0.15213,0.15213,-0.15213,6.63639e+06
-0.00384521,-0.0043335,1.02264,-0.45639,-0,-0,6.63639e+06
-0.00274658,-0.0045166,1.01874,0.30426,0.15213,0.15213,6.63639e+06
-0.00274658,-0.0045166,1.01874,0.30426,0.15213,0.15213,6.63639e+06
-0.000427246,-0.00256348,1.02271,-0,0.30426,0.30426,6.63639e+06
-0.000427246,-0.00256348,1.02271,-0,0.30426,0.30426,6.63639e+06
-0.00292969,-0.0043335,1.02216,-0,0.15213,-0.15213,6.63639e+06
-0.00213623,-0.00531006,1.02307,-0,-0,0.30426,6.63639e+06
-0.00213623,-0.00531006,1.02307,-0,-0,0.30426,6.63639e+06
-0.00170898,-0.0043335,1.01929,-0,0.15213,0.30426,6.63639e+06
-0.00244141,-0.00482178,1.02002,0.15213,0.30426,-0,6.63639e+06
-0.00244141,-0.00482178,1.02002,0.15213,0.30426,-0,6.63639e+06
-0.00311279,-0.0067749,1.02081,0.15213,0.15213,-0,6.63639e+06
0.000244141,-0.00665283,1.01996,-0,-0,-0,6.63639e+06
0.000244141,-0.00665283,1.01996,-0,-0,-0,6.63639e+06
-0.00164795,-0.00512695,1.02191,-0,-0,-0,6.63639e+06
-0.00402832,-0.00408936,1.02307,-0,-0,0.15213,6.63639e+06
-0.000488281,-0.00463867,1.02283,0.15213,0.15213,-0.15213,6.63639e+06
-0.000488281,-0.00463867,1.02283,0.15213,0.15213,-0.15213,6.63639e+06
-0.00335693,-0.00720215,1.02173,0.15213,0.15213,0.30426,6.63639e+06
-0.00335693,-0.00720215,1.02173,0.15213,0.15213,0.30426,6.63639e+06
-0.003479,-0.00439453,1.02087,-0,-0.15213,0.15213,6.63639e+06
-0.0022583,-0.00341797,1.02527,-0,-0.15213,0.45639,6.63639e+06
-0.0022583,-0.00341797,1.02527,-0,-0.15213,0.45639,6.63639e+06
-0.00164795,-0.00628662,1.02332,0.15213,-0.15213,0.30426,6.63639e+06
-0.00292969,-0.00756836,1.01862,-0,-0,-0,6.63639e+06
-0.00292969,-0.00756836,1.01862,-0,-0,-0,6.63639e+06
-0.00183105,-0.00598145,1.01788,0.15213,0.15213,-0,6.63639e+06
-0.00170898,-0.00579834,1.02069,0.15213,0.15213,0.15213,6.63639e+06
-0.00543213,-0.00500488,1.02222,0.15213,0.30426,-0,6.63639e+06
-0.00543213,-0.00500488,1.02222,0.15213,0.30426,-0,6.63639e+06
-0.00317383,-0.00604248,1.02136,0.15213,0.15213,0.30426,6.63639e+06
-0.00317383,-0.00604248,1.02136,0.15213,0.15213,0.30426,6.63639e+06
-0.000244141,-0.0043335,1.01501,0.30426,0.30426,-0,6.63639e+06
-0.003479,-0.00476074,1.02393,0.15213,0.15213,0.30426,6.63639e+06
-0.003479,-0.00476074,1.02393,0.15213,0.15213,0.30426,6.63639e+06
-0.00402832,-0.00714111,1.02277,0.15213,0.15213,0.15213,6.63639e+06
-0.0022583,-0.00683594,1.02148,0.15213,0.15213,0.30426,6.63639e+06
-0.0022583,-0.00683594,1.02148,0.15213,0.15213,0.30426,6.63639e+06
-0.00231934,-0.00360107,1.02374,-0,-0,-0,6.63639e+06
-0.00299072,-0.00195312,1.01923,0.15213,0.15213,-0.15213,6.63639e+06
-0.00299072,-0.00195312,1.01923,0.15213,0.15213,-0.15213,6.63639e+06
-0.00201416,-0.00622559,1.02307,0.30426,0.30426,-0,6.63639e+06
-0.00140381,-0.00640869,1.02032,-0,-0,0.15213,6.63639e+06
-0.00140381,-0.00640869,1.02032,-0,-0,0.15213,6.63639e+06
-0.00341797,-0.00598145,1.02197,-0,-0.15213,-0,6.63639e+06
-0.00415039,-0.00408936,1.02209,-0.15213,-0.15213,0.15213,6.63639e+06
-0.00415039,-0.00408936,1.02209,-0.15213,-0.15213,0.15213,6.63639e+06
-0.0055542,-0.00805664,1.02246,0.15213,0.30426,0.30426,6.63639e+06
-0.00286865,-0.00415039,1.02283,0.15213,0.30426,0.30426,6.63639e+06
-0.000671387,-0.00683594,1.02539,0.30426,0.15213,0.30426,6.63639e+06
-0.000671387,-0.00683594,1.02539,0.30426,0.15213,0.30426,6.63639e+06
-0.00292969,-0.00494385,1.01636,0.15213,-0,-0,6.63639e+06
-0.00292969,-0.00494385,1.01636,0.15213,-0,-0,6.63639e+06
-0.00164795,-0.00616455,1.0238,0.30426,-0,-0,6.63639e+06
-0.00164795,-0.00628662,1.0163,0.30426,0.30426,-0,6.63639e+06
-0.00256348,-0.00427246,1.01959,0.30426,0.45639,0.15213,6.63639e+06
-0.00256348,-0.00427246,1.01959,0.30426,0.45639,0.15213,6.63639e+06
-0.00524902,-0.00793457,1.02118,0.15213,0.30426,0.15213,6.63639e+06
-0.00524902,-0.00793457,1.02118,0.15213,0.30426,0.15213,6.63639e+06
-0.00335693,-0.00817871,1.01947,0.15213,0.15213,0.15213,6.63639e+06
-0.00354004,-0.00268555,1.02374,0.15213,0.608521,-0,6.63639e+06
-0.00354004,-0.00268555,1.02374,0.15213,0.608521,-0,6.63639e+06
-0.00299072,-0.00793457,1.01764,-0,-0,0.15213,6.63639e+06
0.000610352,-0.00134277,1.0224,0.30426,0.15213,0.30426,6.63639e+06
0.000610352,-0.00134277,1.0224,0.30426,0.15213,0.30426,6.63639e+06
-0.00256348,-0.00665283,1.02386,-0,-0,0.30426,6.63639e+06
-0.000488281,-0.00756836,1.02283,-0.15213,-0,-0,6.63639e+06
-0.000488281,-0.00756836,1.02283,-0.15213,-0,-0,6.63639e+06
-0.000854492,-0.00604248,1.01971,-0.30426,0.15213,0.45639,6.63639e+06
-0.00384521,-0.00506592,1.01935,0.15213,0.15213,0.45639,6.63639e+06
        0,-0.00634766,1.02301,-0,-0,0.15213,6.63639e+06
        0,-0.00634766,1.02301,-0,-0,0.15213,6.63639e+06
-0.00286865,-0.00463867,1.02673,0.30426,0.30426,-0,6.63639e+06
-0.00286865,-0.00463867,1.02673,0.30426,0.30426,-0,6.63639e+06
-0.00299072,-0.0065918,1.02167,-0.15213,-0,0.15213,6.63639e+06
-0.00177002,-0.00671387,1.01947,-0.15213,-0,0.30426,6.63639e+06
-0.00164795,-0.00408936,1.02124,-0,-0.15213,-0,6.63639e+06
-0.00164795,-0.00408936,1.02124,-0,-0.15213,-0,6.63639e+06
-0.0045166,-0.00817871,1.02026,0.15213,-0,0.30426,6.63639e+06
-0.0045166,-0.00817871,1.02026,0.15213,-0,0.30426,6.63639e+06
-0.000366211,-0.00653076,1.01691,-0,-0.45639,0.15213,6.63639e+06
-0.00164795,-0.00872803,1.02118,-0,-0,0.15213,6.63639e+06
0.000305176,-0.0088501,1.01556,0.15213,0.15213,-0,6.63639e+06
0.000305176,-0.0088501,1.01556,0.15213,0.15213,-0,6.63639e+06
-0.00158691,-0.00518799,1.01807,-0,0.15213,-0.15213,6.63639e+06
-0.00158691,-0.00518799,1.01807,-0,0.15213,-0.15213,6.63639e+06
-0.00177002,-0.0101929,1.01855,0.15213,0.15213,0.15213,6.63639e+06
-0.00170898,-0.0057373,1.02014,-0,-0.30426,0.15213,6.63639e+06
-0.00170898,-0.0057373,1.02014,-0,-0.30426,0.15213,6.63639e+06
-0.00341797,-0.00665283,1.02539,0.15213,0.30426,0.15213,6.63639e+06
-0.00317383,-0.00396729,1.02185,-0,-0.15213,0.15213,6.63639e+06
-0.00317383,-0.00396729,1.02185,-0,-0.15213,0.15213,6.63639e+06
-0.00372314,-0.00372314,1.02167,0.15213,-0,0.15213,6.63639e+06
-0.00219727,-0.00543213,1.01813,-0.15213,-0.30426,-0,6.63639e+06
-0.00219727,-0.00543213,1.01813,-0.15213,-0.30426,-0,6.63639e+06
-0.00152588,-0.00335693,1.02472,0.30426,0.30426,0.15213,6.63639e+06
-0.00354004,-0.00579834,1.02515,-0.15213,-0.15213,-0,6.63639e+06
-0.00396729,-0.0045166,1.0174,0.15213,0.15213,0.15213,6.63639e+06
-0.00396729,-0.0045166,1.0174,0.15213,0.15213,0.15213,6.63639e+06
-0.00366211,-0.00299072,1.01929,0.15213,0.15213,-0,6.63639e+06
-0.00366211,-0.00299072,1.01929,0.15213,0.15213,-0,6.63639e+06
-0.00610352,-0.00335693,1.02277,-0,-0,0.15213,6.63639e+06
-0.00317383,-0.00512695,1.02002,-0,-0,0.30426,6.63639e+06
-0.000976562,-0.00335693,1.01941,0.15213,0.30426,-0.15213,6.63639e+06
-0.000976562,-0.00335693,1.01941,0.15213,0.30426,-0.15213,6.63639e+06
-0.00408936,-0.00769043,1.02368,0.15213,0.45639,0.30426,6.63639e+06
-0.00408936,-0.00769043,1.02368,0.15213,0.45639,0.30426,6.63639e+06
-0.00158691,-0.0067749,1.02026,-0,-0,0.15213,6.63639e+06
-0.00231934,-0.00354004,1.0224,0.15213,0.15213,0.45639,6.63639e+06
